"","batch.id","response_type","value"
"11279","X-4145.figitumumab + binimetinib","abc","505.3660"
"11280","X-4145.figitumumab + binimetinib","TGI","30.6066"
"11281","X-4145.gemcitabine-50mpk","angle","19.4647"
"11282","X-4145.gemcitabine-50mpk","abc","481.3760"
"11283","X-4145.gemcitabine-50mpk","TGI","-213.1379"
"11284","X-4145.HDM201","angle","0.7691"
"11285","X-4145.HDM201","abc","311.4717"
"11286","X-4145.HDM201","TGI","8.8657"
"11287","X-4145.INC424","angle","2.4097"
"11288","X-4145.INC424","abc","355.5977"
"11289","X-4145.INC424","TGI","-1753.0000"
"11290","X-4145.INC424 + binimetinib","angle","1.7838"
"11291","X-4145.INC424 + binimetinib","abc","296.1934"
"11292","X-4145.INC424 + binimetinib","TGI","-70.1795"
"11293","X-4145.LEE011","angle","0.9091"
"11294","X-4145.LEE011","abc","257.1238"
"11295","X-4145.LEE011","TGI","65.6082"
"11296","X-4145.LKA136","angle","1.0208"
"11297","X-4145.LKA136","abc","323.7543"
"11298","X-4145.LKA136","TGI","11.2163"
"11299","X-4145.trametinib","angle","1.2390"
"11300","X-4145.trametinib","abc","244.2740"
"11301","X-4145.trametinib","TGI","19.1653"
"11302","X-4145.WNT974","angle","12.4998"
"11303","X-4145.WNT974","abc","297.0850"
"11304","X-4145.WNT974","TGI","-28.2461"
"11305","X-4157.binimetinib","angle","22.6286"
"11306","X-4157.binimetinib","abc","288.0595"
"11307","X-4157.binimetinib","TGI","50.0670"
"11308","X-4157.BKM120","angle","7.7347"
"11309","X-4157.BKM120","abc","228.8588"
"11310","X-4157.BKM120","TGI","-188.9712"
"11311","X-4157.BKM120 + encorafenib","angle","11.0375"
"11312","X-4157.BKM120 + encorafenib","abc","264.6366"
"11313","X-4157.BKM120 + encorafenib","TGI","179.2602"
"11314","X-4157.CGM097","angle","2.4375"
"11315","X-4157.CGM097","abc","136.6379"
"11316","X-4157.CGM097","TGI","-45.8688"
"11317","X-4157.CLR457","angle","2.5981"
"11318","X-4157.CLR457","abc","154.4609"
"11319","X-4157.CLR457","TGI","43.2781"
"11320","X-4157.dacarbazine","angle","8.2753"
"11321","X-4157.dacarbazine","abc","232.6104"
"11322","X-4157.dacarbazine","TGI","-72.2106"
"11323","X-4157.encorafenib","angle","2.8172"
"11324","X-4157.encorafenib","abc","185.5314"
"11325","X-4157.encorafenib","TGI","33.5737"
"11326","X-4157.encorafenib + binimetinib","angle","129.3225"
"11327","X-4157.encorafenib + binimetinib","abc","324.7804"
"11328","X-4157.encorafenib + binimetinib","TGI","-1351.9630"
"11329","X-4157.LDE225","angle","10.8144"
"11330","X-4157.LDE225","abc","49.8618"
"11331","X-4157.LDE225","TGI","14.2766"
"11332","X-4157.LDK378","angle","7.5971"
"11333","X-4157.LDK378","abc","239.0127"
"11334","X-4157.LDK378","TGI","45.6229"
"11335","X-4157.LEE011","angle","6.0189"
"11336","X-4157.LEE011","abc","236.7059"
"11337","X-4157.LEE011","TGI","47.8702"
"11338","X-4157.LEE011 + encorafenib","angle","5.2250"
"11339","X-4157.LEE011 + encorafenib","abc","219.4188"
"11340","X-4157.LEE011 + encorafenib","TGI","569.9865"
"11341","X-4157.LGW813","angle","57.0090"
"11342","X-4157.LGW813","abc","323.7927"
"11343","X-4157.LGW813","TGI","80.6934"
"11344","X-4157.TAS266","angle","1.2377"
"11345","X-4157.TAS266","abc","116.0602"
"11346","X-4157.TAS266","TGI","-71.4246"
"11347","X-4157.WNT974","angle","2.3416"
"11348","X-4157.WNT974","abc","171.4655"
"11349","X-4157.WNT974","TGI","94.5768"
"11350","X-4215.abraxane","angle","4.8510"
"11351","X-4215.abraxane","abc","268.0208"
"11352","X-4215.abraxane","TGI","-33.3797"
"11353","X-4215.binimetinib","angle","13.5858"
"11354","X-4215.binimetinib","abc","99.4244"
"11355","X-4215.binimetinib","TGI","-6.2536"
"11356","X-4215.binimetinib-3.5mpk","angle","-0.0883"
"11357","X-4215.binimetinib-3.5mpk","abc","-115.5114"
"11358","X-4215.binimetinib-3.5mpk","TGI","-2.7200"
"11359","X-4215.BKM120","angle","1.6414"
"11360","X-4215.BKM120","abc","-13.1893"
"11361","X-4215.BKM120","TGI","-1.1568"
"11362","X-4215.BKM120 + LDE225","angle","-0.6624"
"11363","X-4215.BKM120 + LDE225","abc","-163.7019"
"11364","X-4215.BKM120 + LDE225","TGI","3.6418"
"11365","X-4215.BYL719","angle","3.5782"
"11366","X-4215.BYL719","abc","211.3432"
"11367","X-4215.BYL719","TGI","-16.3709"
"11368","X-4215.BYL719 + LJM716","angle","160.9172"
"11369","X-4215.BYL719 + LJM716","abc","502.5809"
"11370","X-4215.BYL719 + LJM716","TGI","Inf"
"11371","X-4215.CLR457","angle","8.1052"
"11372","X-4215.CLR457","abc","367.6464"
"11373","X-4215.CLR457","TGI","61.3613"
"11374","X-4215.figitumumab","angle","-0.4313"
"11375","X-4215.figitumumab","abc","-45.0810"
"11376","X-4215.figitumumab","TGI","19.7534"
"11377","X-4215.figitumumab + binimetinib","angle","10.1547"
"11378","X-4215.figitumumab + binimetinib","abc","329.0650"
"11379","X-4215.figitumumab + binimetinib","TGI","-25.0513"
"11380","X-4215.gemcitabine-50mpk","angle","155.2287"
"11381","X-4215.gemcitabine-50mpk","abc","469.6553"
"11382","X-4215.gemcitabine-50mpk","TGI","345.3333"
"11383","X-4215.HDM201","angle","1.1408"
"11384","X-4215.HDM201","abc","72.3044"
"11385","X-4215.HDM201","TGI","-26.4731"
"11386","X-4215.INC424","angle","3.8665"
"11387","X-4215.INC424","abc","98.6725"
"11388","X-4215.INC424","TGI","15.9722"
"11389","X-4215.INC424 + binimetinib","angle","9.3283"
"11390","X-4215.INC424 + binimetinib","abc","283.4042"
"11391","X-4215.INC424 + binimetinib","TGI","-17.5729"
"11392","X-4215.LEE011","angle","3.4359"
"11393","X-4215.LEE011","abc","206.9500"
"11394","X-4215.LEE011","TGI","-71.9291"
"11395","X-4215.LKA136","angle","-1.2483"
"11396","X-4215.LKA136","abc","-177.4405"
"11397","X-4215.LKA136","TGI","19.6482"
"11398","X-4215.trametinib","angle","4.3129"
"11399","X-4215.trametinib","abc","233.9333"
"11400","X-4215.trametinib","TGI","-13.9582"
"11401","X-4215.WNT974","angle","0.3566"
"11402","X-4215.WNT974","abc","7.7691"
"11403","X-4215.WNT974","TGI","7.3559"
"11404","X-4226.abraxane","angle","-3.2170"
"11405","X-4226.abraxane","abc","-263.4468"
"11406","X-4226.abraxane","TGI","-23.9788"
"11407","X-4226.binimetinib","angle","131.4307"
"11408","X-4226.binimetinib","abc","296.8514"
"11409","X-4226.binimetinib","TGI","7.9837"
"11410","X-4226.binimetinib-3.5mpk","angle","0.9450"
"11411","X-4226.binimetinib-3.5mpk","abc","59.9532"
"11412","X-4226.binimetinib-3.5mpk","TGI","-4.2000"
"11413","X-4226.BKM120","angle","4.9930"
"11414","X-4226.BKM120","abc","158.7270"
"11415","X-4226.BKM120","TGI","34.1032"
"11416","X-4226.BKM120 + binimetinib","angle","109.6905"
"11417","X-4226.BKM120 + binimetinib","abc","306.8188"
"11418","X-4226.BKM120 + binimetinib","TGI","13.1887"
"11419","X-4226.BKM120 + LDE225","angle","35.1248"
"11420","X-4226.BKM120 + LDE225","abc","290.7842"
"11421","X-4226.BKM120 + LDE225","TGI","13.6247"
"11422","X-4226.BYL719","angle","24.6299"
"11423","X-4226.BYL719","abc","291.0964"
"11424","X-4226.BYL719","TGI","9.3070"
"11425","X-4226.BYL719 + LJM716","angle","7.6864"
"11426","X-4226.BYL719 + LJM716","abc","182.0517"
"11427","X-4226.BYL719 + LJM716","TGI","18.4820"
"11428","X-4226.CLR457","angle","4.1628"
"11429","X-4226.CLR457","abc","178.0096"
"11430","X-4226.CLR457","TGI","9.1585"
"11431","X-4226.figitumumab","angle","1.2053"
"11432","X-4226.figitumumab","abc","145.4700"
"11433","X-4226.figitumumab","TGI","0.0203"
"11434","X-4226.figitumumab + binimetinib","angle","-2.0677"
"11435","X-4226.figitumumab + binimetinib","abc","-121.0625"
"11436","X-4226.figitumumab + binimetinib","TGI","-6.5207"
"11437","X-4226.gemcitabine-50mpk","angle","1.9903"
"11438","X-4226.gemcitabine-50mpk","abc","37.0588"
"11439","X-4226.gemcitabine-50mpk","TGI","4.8196"
"11440","X-4226.HDM201","angle","-3.1744"
"11441","X-4226.HDM201","abc","-329.4682"
"11442","X-4226.HDM201","TGI","-27.3930"
"11443","X-4226.INC424","angle","2.4244"
"11444","X-4226.INC424","abc","115.6288"
"11445","X-4226.INC424","TGI","10.0283"
"11446","X-4226.INC424 + binimetinib","angle","63.0619"
"11447","X-4226.INC424 + binimetinib","abc","237.3756"
"11448","X-4226.INC424 + binimetinib","TGI","223.0323"
"11449","X-4226.LEE011","angle","-2.1807"
"11450","X-4226.LEE011","abc","-108.1112"
"11451","X-4226.LEE011","TGI","-10.1168"
"11452","X-4226.LKA136","angle","1.0327"
"11453","X-4226.LKA136","abc","82.5227"
"11454","X-4226.LKA136","TGI","3.3085"
"11455","X-4226.trametinib","angle","3.7043"
"11456","X-4226.trametinib","abc","159.3833"
"11457","X-4226.trametinib","TGI","19.8188"
"11458","X-4226.WNT974","angle","-2.5339"
"11459","X-4226.WNT974","abc","-211.1873"
"11460","X-4226.WNT974","TGI","234.4286"
"11461","X-4316.abraxane","angle","1.8721"
"11462","X-4316.abraxane","abc","223.0483"
"11463","X-4316.abraxane","TGI","12.5918"
"11464","X-4316.binimetinib","angle","152.5317"
"11465","X-4316.binimetinib","abc","550.9876"
"11466","X-4316.binimetinib","TGI","25.2722"
"11467","X-4316.binimetinib-3.5mpk","angle","5.1769"
"11468","X-4316.binimetinib-3.5mpk","abc","289.7950"
"11469","X-4316.binimetinib-3.5mpk","TGI","12.4220"
"11470","X-4316.BKM120","angle","0.7919"
"11471","X-4316.BKM120","abc","36.8875"
"11472","X-4316.BKM120","TGI","96.2143"
"11473","X-4316.BKM120 + LDE225","angle","28.9639"
"11474","X-4316.BKM120 + LDE225","abc","487.1692"
"11475","X-4316.BKM120 + LDE225","TGI","21.7064"
"11476","X-4316.BYL719","angle","6.2153"
"11477","X-4316.BYL719","abc","400.2477"
"11478","X-4316.BYL719","TGI","12.3583"
"11479","X-4316.BYL719 + LJM716","angle","8.7966"
"11480","X-4316.BYL719 + LJM716","abc","413.7648"
"11481","X-4316.BYL719 + LJM716","TGI","17.8668"
"11482","X-4316.CLR457","angle","2.0203"
"11483","X-4316.CLR457","abc","244.7811"
"11484","X-4316.CLR457","TGI","5.8211"
"11485","X-4316.figitumumab","angle","5.1027"
"11486","X-4316.figitumumab","abc","352.5297"
"11487","X-4316.figitumumab","TGI","12.9199"
"11488","X-4316.figitumumab + binimetinib","angle","-0.7827"
"11489","X-4316.figitumumab + binimetinib","abc","-207.6271"
"11490","X-4316.figitumumab + binimetinib","TGI","0.6168"
"11491","X-4316.gemcitabine-50mpk","angle","162.2359"
"11492","X-4316.gemcitabine-50mpk","abc","466.3572"
"11493","X-4316.gemcitabine-50mpk","TGI","-19.8233"
"11494","X-4316.HDM201","angle","1.6797"
"11495","X-4316.HDM201","abc","109.4633"
"11496","X-4316.HDM201","TGI","5.0087"
"11497","X-4316.INC424","angle","12.5358"
"11498","X-4316.INC424","abc","438.2322"
"11499","X-4316.INC424","TGI","17.0647"
"11500","X-4316.LEE011","angle","21.9345"
"11501","X-4316.LEE011","abc","480.7143"
"11502","X-4316.LEE011","TGI","16.4105"
"11503","X-4316.LKA136","angle","3.8394"
"11504","X-4316.LKA136","abc","332.6679"
"11505","X-4316.LKA136","TGI","15.7990"
"11506","X-4316.trametinib","angle","123.5577"
"11507","X-4316.trametinib","abc","521.0006"
"11508","X-4316.trametinib","TGI","28.6209"
"11509","X-4316.WNT974","angle","2.7942"
"11510","X-4316.WNT974","abc","322.2966"
"11511","X-4316.WNT974","TGI","7.3386"
"11512","X-4339.binimetinib","angle","47.1662"
"11513","X-4339.binimetinib","abc","267.5819"
"11514","X-4339.binimetinib","TGI","-920.1791"
"11515","X-4339.BKM120","angle","65.0401"
"11516","X-4339.BKM120","abc","263.4874"
"11517","X-4339.BKM120","TGI","621.0115"
"11518","X-4339.BKM120 + encorafenib","angle","52.2679"
"11519","X-4339.BKM120 + encorafenib","abc","215.1416"
"11520","X-4339.BKM120 + encorafenib","TGI","140.2099"
"11521","X-4339.CGM097","angle","9.0784"
"11522","X-4339.CGM097","abc","180.2482"
"11523","X-4339.CGM097","TGI","-102.0408"
"11524","X-4339.CLR457","angle","25.6200"
"11525","X-4339.CLR457","abc","239.7306"
"11526","X-4339.CLR457","TGI","253.0939"
"11527","X-4339.dacarbazine","angle","16.1062"
"11528","X-4339.dacarbazine","abc","24.3612"
"11529","X-4339.dacarbazine","TGI","-30.2367"
"11530","X-4339.encorafenib","angle","2.0888"
"11531","X-4339.encorafenib","abc","82.2025"
"11532","X-4339.encorafenib","TGI","-30.9198"
"11533","X-4339.encorafenib + binimetinib","angle","1.8113"
"11534","X-4339.encorafenib + binimetinib","abc","86.7318"
"11535","X-4339.encorafenib + binimetinib","TGI","-14.9981"
"11536","X-4339.LDE225","angle","21.3146"
"11537","X-4339.LDE225","abc","67.9440"
"11538","X-4339.LDE225","TGI","-28.0347"
"11539","X-4339.LDK378","angle","13.0579"
"11540","X-4339.LDK378","abc","178.0456"
"11541","X-4339.LDK378","TGI","-25.5374"
"11542","X-4339.LEE011","angle","128.3954"
"11543","X-4339.LEE011","abc","288.1595"
"11544","X-4339.LEE011","TGI","-479.5033"
"11545","X-4339.LEE011 + binimetinib","angle","160.7835"
"11546","X-4339.LEE011 + binimetinib","abc","365.6808"
"11547","X-4339.LEE011 + binimetinib","TGI","-138.4063"
"11548","X-4339.LEE011 + encorafenib","angle","75.8657"
"11549","X-4339.LEE011 + encorafenib","abc","264.9730"
"11550","X-4339.LEE011 + encorafenib","TGI","-46.5720"
"11551","X-4339.LGW813","angle","11.5768"
"11552","X-4339.LGW813","abc","205.3646"
"11553","X-4339.LGW813","TGI","-327.8675"
"11554","X-4339.TAS266","angle","10.6012"
"11555","X-4339.TAS266","abc","216.3507"
"11556","X-4339.TAS266","TGI","188.8735"
"11557","X-4339.WNT974","angle","16.3818"
"11558","X-4339.WNT974","abc","92.4055"
"11559","X-4339.WNT974","TGI","Inf"
"11560","X-4347.BGJ398","angle","12.1976"
"11561","X-4347.BGJ398","abc","412.1441"
"11562","X-4347.BGJ398","TGI","4.2196"
"11563","X-4347.binimetinib","angle","167.1297"
"11564","X-4347.binimetinib","abc","419.3258"
"11565","X-4347.binimetinib","TGI","7.2707"
"11566","X-4347.BKM120","angle","158.7713"
"11567","X-4347.BKM120","abc","448.0894"
"11568","X-4347.BKM120","TGI","5.3476"
"11569","X-4347.BYL719","angle","5.8622"
"11570","X-4347.BYL719","abc","343.7235"
"11571","X-4347.BYL719","TGI","4.6977"
"11572","X-4347.BYL719 + LEE011","angle","168.4906"
"11573","X-4347.BYL719 + LEE011","abc","499.7471"
"11574","X-4347.BYL719 + LEE011","TGI","5.0938"
"11575","X-4347.BYL719 + LJM716","angle","152.2501"
"11576","X-4347.BYL719 + LJM716","abc","430.2027"
"11577","X-4347.BYL719 + LJM716","TGI","5.9595"
"11578","X-4347.CGM097","angle","13.9095"
"11579","X-4347.CGM097","abc","412.1394"
"11580","X-4347.CGM097","TGI","4.4887"
"11581","X-4347.CLR457","angle","26.0801"
"11582","X-4347.CLR457","abc","354.9687"
"11583","X-4347.CLR457","TGI","8.3442"
"11584","X-4347.HDM201","angle","10.4566"
"11585","X-4347.HDM201","abc","383.1176"
"11586","X-4347.HDM201","TGI","4.7423"
"11587","X-4347.INC424","angle","3.3169"
"11588","X-4347.INC424","abc","327.7651"
"11589","X-4347.INC424","TGI","4.5788"
"11590","X-4347.LEE011","angle","11.1496"
"11591","X-4347.LEE011","abc","392.0559"
"11592","X-4347.LEE011","TGI","4.3680"
"11593","X-4347.LEE011 + everolimus","angle","163.4954"
"11594","X-4347.LEE011 + everolimus","abc","468.6324"
"11595","X-4347.LEE011 + everolimus","TGI","5.2415"
"11596","X-4347.LFA102","angle","3.6999"
"11597","X-4347.LFA102","abc","351.7618"
"11598","X-4347.LFA102","TGI","3.6116"
"11599","X-4347.LFW527 + everolimus","angle","74.3494"
"11600","X-4347.LFW527 + everolimus","abc","457.3848"
"11601","X-4347.LFW527 + everolimus","TGI","4.4174"
"11602","X-4347.LJM716","angle","2.9268"
"11603","X-4347.LJM716","abc","310.9294"
"11604","X-4347.LJM716","TGI","4.0217"
"11605","X-4347.LJM716 + trastuzumab","angle","6.7647"
"11606","X-4347.LJM716 + trastuzumab","abc","357.9029"
"11607","X-4347.LJM716 + trastuzumab","TGI","4.7110"
"11608","X-4347.LKA136","angle","2.9155"
"11609","X-4347.LKA136","abc","293.0723"
"11610","X-4347.LKA136","TGI","4.8902"
"11611","X-4347.LLM871","angle","3.7403"
"11612","X-4347.LLM871","abc","276.8941"
"11613","X-4347.LLM871","TGI","5.4967"
"11614","X-4347.paclitaxel","angle","5.0246"
"11615","X-4347.paclitaxel","abc","360.3882"
"11616","X-4347.paclitaxel","TGI","4.0189"
"11617","X-4347.tamoxifen","angle","3.3126"
"11618","X-4347.tamoxifen","abc","328.8482"
"11619","X-4347.tamoxifen","TGI","3.9384"
"11620","X-4347.trastuzumab","angle","3.5558"
"11621","X-4347.trastuzumab","abc","318.0824"
"11622","X-4347.trastuzumab","TGI","4.2561"
"11623","X-4377.abraxane","angle","NA"
"11624","X-4377.abraxane","abc","NA"
"11625","X-4377.abraxane","TGI","NA"
"11626","X-4377.binimetinib","angle","NA"
"11627","X-4377.binimetinib","abc","NA"
"11628","X-4377.binimetinib","TGI","NA"
"11629","X-4377.binimetinib-3.5mpk","angle","NA"
"11630","X-4377.binimetinib-3.5mpk","abc","NA"
"11631","X-4377.binimetinib-3.5mpk","TGI","NA"
"11632","X-4377.BKM120","angle","NA"
"11633","X-4377.BKM120","abc","NA"
"11634","X-4377.BKM120","TGI","NA"
"11635","X-4377.BKM120 + binimetinib","angle","NA"
"11636","X-4377.BKM120 + binimetinib","abc","NA"
"11637","X-4377.BKM120 + binimetinib","TGI","NA"
"11638","X-4377.BKM120 + LDE225","angle","NA"
"11639","X-4377.BKM120 + LDE225","abc","NA"
"11640","X-4377.BKM120 + LDE225","TGI","NA"
"11641","X-4377.BYL719","angle","NA"
"11642","X-4377.BYL719","abc","NA"
"11643","X-4377.BYL719","TGI","NA"
"11644","X-4377.CLR457","angle","NA"
"11645","X-4377.CLR457","abc","NA"
"11646","X-4377.CLR457","TGI","NA"
"11647","X-4377.figitumumab","angle","NA"
"11648","X-4377.figitumumab","abc","NA"
"11649","X-4377.figitumumab","TGI","NA"
"11650","X-4377.figitumumab + binimetinib","angle","NA"
"11651","X-4377.figitumumab + binimetinib","abc","NA"
"11652","X-4377.figitumumab + binimetinib","TGI","NA"
"11653","X-4377.gemcitabine-50mpk","angle","NA"
"11654","X-4377.gemcitabine-50mpk","abc","NA"
"11655","X-4377.gemcitabine-50mpk","TGI","NA"
"11656","X-4377.HDM201","angle","NA"
"11657","X-4377.HDM201","abc","NA"
"11658","X-4377.HDM201","TGI","NA"
"11659","X-4377.INC424","angle","NA"
"11660","X-4377.INC424","abc","NA"
"11661","X-4377.INC424","TGI","NA"
"11662","X-4377.INC424 + binimetinib","angle","NA"
"11663","X-4377.INC424 + binimetinib","abc","NA"
"11664","X-4377.INC424 + binimetinib","TGI","NA"
"11665","X-4377.LEE011","angle","NA"
"11666","X-4377.LEE011","abc","NA"
"11667","X-4377.LEE011","TGI","NA"
"11668","X-4377.LKA136","angle","NA"
"11669","X-4377.LKA136","abc","NA"
"11670","X-4377.LKA136","TGI","NA"
"11671","X-4377.trametinib","angle","NA"
"11672","X-4377.trametinib","abc","NA"
"11673","X-4377.trametinib","TGI","NA"
"11674","X-4377.WNT974","angle","NA"
"11675","X-4377.WNT974","abc","NA"
"11676","X-4377.WNT974","TGI","NA"
"11677","X-4378.abraxane","angle","-2.2174"
"11678","X-4378.abraxane","abc","-49.4515"
"11679","X-4378.abraxane","TGI","-5.6755"
"11680","X-4378.binimetinib","angle","124.2570"
"11681","X-4378.binimetinib","abc","225.4624"
"11682","X-4378.binimetinib","TGI","-15.8520"
"11683","X-4378.binimetinib-3.5mpk","angle","-2.4039"
"11684","X-4378.binimetinib-3.5mpk","abc","-105.5445"
"11685","X-4378.binimetinib-3.5mpk","TGI","-8.1303"
"11686","X-4378.BKM120","angle","0.3502"
"11687","X-4378.BKM120","abc","64.4909"
"11688","X-4378.BKM120","TGI","2.2473"
"11689","X-4378.BKM120 + binimetinib","angle","84.6398"
"11690","X-4378.BKM120 + binimetinib","abc","280.3608"
"11691","X-4378.BKM120 + binimetinib","TGI","239.3500"
"11692","X-4378.BKM120 + LDE225","angle","162.4126"
"11693","X-4378.BKM120 + LDE225","abc","361.0260"
"11694","X-4378.BKM120 + LDE225","TGI","-7.5333"
"11695","X-4378.BYL719","angle","138.5255"
"11696","X-4378.BYL719","abc","388.9702"
"11697","X-4378.BYL719","TGI","9.2574"
"11698","X-4378.BYL719 + LJM716","angle","2.4348"
"11699","X-4378.BYL719 + LJM716","abc","0.7158"
"11700","X-4378.BYL719 + LJM716","TGI","-0.9019"
"11701","X-4378.CLR457","angle","5.6351"
"11702","X-4378.CLR457","abc","252.2126"
"11703","X-4378.CLR457","TGI","1.7830"
"11704","X-4378.figitumumab","angle","-2.2470"
"11705","X-4378.figitumumab","abc","9.5357"
"11706","X-4378.figitumumab","TGI","-8.1220"
"11707","X-4378.figitumumab + binimetinib","angle","6.5953"
"11708","X-4378.figitumumab + binimetinib","abc","83.4810"
"11709","X-4378.figitumumab + binimetinib","TGI","18.5628"
"11710","X-4378.gemcitabine-50mpk","angle","121.2073"
"11711","X-4378.gemcitabine-50mpk","abc","306.9798"
"11712","X-4378.gemcitabine-50mpk","TGI","36.7162"
"11713","X-4378.HDM201","angle","2.0155"
"11714","X-4378.HDM201","abc","48.1670"
"11715","X-4378.HDM201","TGI","11.2381"
"11716","X-4378.INC424","angle","-2.2131"
"11717","X-4378.INC424","abc","-179.1464"
"11718","X-4378.INC424","TGI","4.6667"
"11719","X-4378.INC424 + binimetinib","angle","10.4966"
"11720","X-4378.INC424 + binimetinib","abc","206.6805"
"11721","X-4378.INC424 + binimetinib","TGI","12.6480"
"11722","X-4378.LEE011","angle","-1.9208"
"11723","X-4378.LEE011","abc","-72.6249"
"11724","X-4378.LEE011","TGI","-8.0350"
"11725","X-4378.LKA136","angle","-2.7086"
"11726","X-4378.LKA136","abc","-117.1921"
"11727","X-4378.LKA136","TGI","-5.9379"
"11728","X-4378.trametinib","angle","1.9883"
"11729","X-4378.trametinib","abc","102.2043"
"11730","X-4378.trametinib","TGI","3.0430"
"11731","X-4378.WNT974","angle","-1.6220"
"11732","X-4378.WNT974","abc","-40.3396"
"11733","X-4378.WNT974","TGI","-2.4903"
"11734","X-4426.binimetinib","angle","4.4987"
"11735","X-4426.binimetinib","abc","561.4719"
"11736","X-4426.binimetinib","TGI","-2629.4364"
"11737","X-4426.BKM120","angle","2.5559"
"11738","X-4426.BKM120","abc","493.8028"
"11739","X-4426.BKM120","TGI","-66.4414"
"11740","X-4426.BKM120 + encorafenib","angle","2.5081"
"11741","X-4426.BKM120 + encorafenib","abc","492.1844"
"11742","X-4426.BKM120 + encorafenib","TGI","-55.7403"
"11743","X-4426.CGM097","angle","2.0452"
"11744","X-4426.CGM097","abc","513.4458"
"11745","X-4426.CGM097","TGI","182.3834"
"11746","X-4426.dacarbazine","angle","1.7621"
"11747","X-4426.dacarbazine","abc","484.7056"
"11748","X-4426.dacarbazine","TGI","-131.4284"
"11749","X-4426.encorafenib","angle","0.5046"
"11750","X-4426.encorafenib","abc","258.3346"
"11751","X-4426.encorafenib","TGI","-16.7362"
"11752","X-4426.encorafenib + binimetinib","angle","0.5386"
"11753","X-4426.encorafenib + binimetinib","abc","281.9286"
"11754","X-4426.encorafenib + binimetinib","TGI","158.4100"
"11755","X-4426.LDE225","angle","1.6206"
"11756","X-4426.LDE225","abc","482.1434"
"11757","X-4426.LDE225","TGI","245.2022"
"11758","X-4426.LDK378","angle","2.8996"
"11759","X-4426.LDK378","abc","569.0796"
"11760","X-4426.LDK378","TGI","166.6644"
"11761","X-4426.LEE011","angle","4.5858"
"11762","X-4426.LEE011","abc","549.4541"
"11763","X-4426.LEE011","TGI","-154.9968"
"11764","X-4426.LEE011 + encorafenib","angle","8.6997"
"11765","X-4426.LEE011 + encorafenib","abc","584.6392"
"11766","X-4426.LEE011 + encorafenib","TGI","-431.7479"
"11767","X-4426.LGW813","angle","1.6880"
"11768","X-4426.LGW813","abc","487.2810"
"11769","X-4426.LGW813","TGI","153.2313"
"11770","X-4426.TAS266","angle","171.3493"
"11771","X-4426.TAS266","abc","734.2675"
"11772","X-4426.TAS266","TGI","-182.0979"
"11773","X-4426.WNT974","angle","0.7154"
"11774","X-4426.WNT974","abc","370.2796"
"11775","X-4426.WNT974","TGI","420.5094"
"11776","X-4439.abraxane","angle","-0.3590"
"11777","X-4439.abraxane","abc","86.3253"
"11778","X-4439.abraxane","TGI","-1.6684"
"11779","X-4439.binimetinib","angle","6.4103"
"11780","X-4439.binimetinib","abc","262.9975"
"11781","X-4439.binimetinib","TGI","6.8312"
"11782","X-4439.binimetinib-3.5mpk","angle","3.9963"
"11783","X-4439.binimetinib-3.5mpk","abc","296.4931"
"11784","X-4439.binimetinib-3.5mpk","TGI","2.0994"
"11785","X-4439.BKM120","angle","129.5486"
"11786","X-4439.BKM120","abc","509.5431"
"11787","X-4439.BKM120","TGI","5.6200"
"11788","X-4439.BKM120 + binimetinib","angle","138.5915"
"11789","X-4439.BKM120 + binimetinib","abc","448.0495"
"11790","X-4439.BKM120 + binimetinib","TGI","10.9668"
"11791","X-4439.BKM120 + LDE225","angle","161.4950"
"11792","X-4439.BKM120 + LDE225","abc","373.6428"
"11793","X-4439.BKM120 + LDE225","TGI","214.2692"
"11794","X-4439.BYL719","angle","131.1153"
"11795","X-4439.BYL719","abc","477.7618"
"11796","X-4439.BYL719","TGI","7.3901"
"11797","X-4439.BYL719 + LJM716","angle","155.5232"
"11798","X-4439.BYL719 + LJM716","abc","498.2750"
"11799","X-4439.BYL719 + LJM716","TGI","10.8916"
"11800","X-4439.CLR457","angle","134.3447"
"11801","X-4439.CLR457","abc","484.2301"
"11802","X-4439.CLR457","TGI","7.0636"
"11803","X-4439.figitumumab","angle","0.0207"
"11804","X-4439.figitumumab","abc","44.1852"
"11805","X-4439.figitumumab","TGI","-2.0275"
"11806","X-4439.figitumumab + binimetinib","angle","-0.6061"
"11807","X-4439.figitumumab + binimetinib","abc","37.6222"
"11808","X-4439.figitumumab + binimetinib","TGI","1.1996"
"11809","X-4439.gemcitabine-50mpk","angle","3.6680"
"11810","X-4439.gemcitabine-50mpk","abc","124.7087"
"11811","X-4439.gemcitabine-50mpk","TGI","-387.3636"
"11812","X-4439.HDM201","angle","4.7121"
"11813","X-4439.HDM201","abc","221.4915"
"11814","X-4439.HDM201","TGI","3.8681"
"11815","X-4439.INC424","angle","1.4148"
"11816","X-4439.INC424","abc","145.9731"
"11817","X-4439.INC424","TGI","-1.5693"
"11818","X-4439.INC424 + binimetinib","angle","33.7488"
"11819","X-4439.INC424 + binimetinib","abc","279.8842"
"11820","X-4439.INC424 + binimetinib","TGI","-8.0038"
"11821","X-4439.LEE011","angle","0.3954"
"11822","X-4439.LEE011","abc","74.6184"
"11823","X-4439.LEE011","TGI","-6.1155"
"11824","X-4439.LKA136","angle","0.5364"
"11825","X-4439.LKA136","abc","111.7257"
"11826","X-4439.LKA136","TGI","-0.0383"
