"","batch.name","model.id","type"
"1496","X-5355.trastuzumab","X.5355.trab","treatment"
"1497","X-5355.trastuzumab","X.5355.uned","control"
"1498","X-5502.BGJ398","X.5502.BG98","treatment"
"1499","X-5502.BGJ398","X.5502.uned","control"
"1500","X-5502.binimetinib","X.5502.biib","treatment"
"1501","X-5502.binimetinib","X.5502.uned","control"
"1502","X-5502.BKM120","X.5502.BK20","treatment"
"1503","X-5502.BKM120","X.5502.uned","control"
"1504","X-5502.BYL719","X.5502.BY19","treatment"
"1505","X-5502.BYL719","X.5502.uned","control"
"1506","X-5502.BYL719 + LEE011","X.5502.BY19.LE11","treatment"
"1507","X-5502.BYL719 + LEE011","X.5502.uned","control"
"1508","X-5502.BYL719 + LJM716","X.5502.BY19.LJ16","treatment"
"1509","X-5502.BYL719 + LJM716","X.5502.uned","control"
"1510","X-5502.CGM097","X.5502.CG97","treatment"
"1511","X-5502.CGM097","X.5502.uned","control"
"1512","X-5502.CLR457","X.5502.CL57","treatment"
"1513","X-5502.CLR457","X.5502.uned","control"
"1514","X-5502.HDM201","X.5502.HD01","treatment"
"1515","X-5502.HDM201","X.5502.uned","control"
"1516","X-5502.INC424","X.5502.IN24","treatment"
"1517","X-5502.INC424","X.5502.uned","control"
"1518","X-5502.LEE011","X.5502.LE11","treatment"
"1519","X-5502.LEE011","X.5502.uned","control"
"1520","X-5502.LEE011 + everolimus","X.5502.LE11.evus","treatment"
"1521","X-5502.LEE011 + everolimus","X.5502.uned","control"
"1522","X-5502.LFA102","X.5502.LF02","treatment"
"1523","X-5502.LFA102","X.5502.uned","control"
"1524","X-5502.LFW527 + everolimus","X.5502.LF27.evus","treatment"
"1525","X-5502.LFW527 + everolimus","X.5502.uned","control"
"1526","X-5502.LJM716","X.5502.LJ16","treatment"
"1527","X-5502.LJM716","X.5502.uned","control"
"1528","X-5502.LJM716 + trastuzumab","X.5502.LJ16.trab","treatment"
"1529","X-5502.LJM716 + trastuzumab","X.5502.uned","control"
"1530","X-5502.LKA136","X.5502.LK36","treatment"
"1531","X-5502.LKA136","X.5502.uned","control"
"1532","X-5502.LLM871","X.5502.LL71","treatment"
"1533","X-5502.LLM871","X.5502.uned","control"
"1534","X-5502.paclitaxel","X.5502.pael","treatment"
"1535","X-5502.paclitaxel","X.5502.uned","control"
"1536","X-5502.tamoxifen","X.5502.taen","treatment"
"1537","X-5502.tamoxifen","X.5502.uned","control"
"1538","X-5502.trastuzumab","X.5502.trab","treatment"
"1539","X-5502.trastuzumab","X.5502.uned","control"
"1540","X-5541.LFW527 + everolimus","X.5541.LF27.evus","treatment"
"1541","X-5975.BGJ398","X.5975.BG98","treatment"
"1542","X-5975.BGJ398","X.5975.uned","control"
"1543","X-5975.binimetinib","X.5975.biib","treatment"
"1544","X-5975.binimetinib","X.5975.uned","control"
"1545","X-5975.BKM120","X.5975.BK20","treatment"
"1546","X-5975.BKM120","X.5975.uned","control"
"1547","X-5975.BYL719","X.5975.BY19","treatment"
"1548","X-5975.BYL719","X.5975.uned","control"
"1549","X-5975.BYL719 + LEE011","X.5975.BY19.LE11","treatment"
"1550","X-5975.BYL719 + LEE011","X.5975.uned","control"
"1551","X-5975.BYL719 + LJM716","X.5975.BY19.LJ16","treatment"
"1552","X-5975.BYL719 + LJM716","X.5975.uned","control"
"1553","X-5975.CGM097","X.5975.CG97","treatment"
"1554","X-5975.CGM097","X.5975.uned","control"
"1555","X-5975.CLR457","X.5975.CL57","treatment"
"1556","X-5975.CLR457","X.5975.uned","control"
"1557","X-5975.HDM201","X.5975.HD01","treatment"
"1558","X-5975.HDM201","X.5975.uned","control"
"1559","X-5975.INC424","X.5975.IN24","treatment"
"1560","X-5975.INC424","X.5975.uned","control"
"1561","X-5975.LEE011","X.5975.LE11","treatment"
"1562","X-5975.LEE011","X.5975.uned","control"
"1563","X-5975.LEE011 + everolimus","X.5975.LE11.evus","treatment"
"1564","X-5975.LEE011 + everolimus","X.5975.uned","control"
"1565","X-5975.LFA102","X.5975.LF02","treatment"
"1566","X-5975.LFA102","X.5975.uned","control"
"1567","X-5975.LJM716","X.5975.LJ16","treatment"
"1568","X-5975.LJM716","X.5975.uned","control"
"1569","X-5975.LKA136","X.5975.LK36","treatment"
"1570","X-5975.LKA136","X.5975.uned","control"
"1571","X-5975.LLM871","X.5975.LL71","treatment"
"1572","X-5975.LLM871","X.5975.uned","control"
"1573","X-5975.paclitaxel","X.5975.pael","treatment"
"1574","X-5975.paclitaxel","X.5975.uned","control"
"1575","X-5975.tamoxifen","X.5975.taen","treatment"
"1576","X-5975.tamoxifen","X.5975.uned","control"
"1577","X-6047.BGJ398","X.6047.BG98","treatment"
"1578","X-6047.BGJ398","X.6047.uned","control"
"1579","X-6047.binimetinib","X.6047.biib","treatment"
"1580","X-6047.binimetinib","X.6047.uned","control"
"1581","X-6047.BKM120","X.6047.BK20","treatment"
"1582","X-6047.BKM120","X.6047.uned","control"
"1583","X-6047.BYL719","X.6047.BY19","treatment"
"1584","X-6047.BYL719","X.6047.uned","control"
"1585","X-6047.BYL719 + LEE011","X.6047.BY19.LE11","treatment"
"1586","X-6047.BYL719 + LEE011","X.6047.uned","control"
"1587","X-6047.BYL719 + LJM716","X.6047.BY19.LJ16","treatment"
"1588","X-6047.BYL719 + LJM716","X.6047.uned","control"
"1589","X-6047.CGM097","X.6047.CG97","treatment"
"1590","X-6047.CGM097","X.6047.uned","control"
"1591","X-6047.CLR457","X.6047.CL57","treatment"
"1592","X-6047.CLR457","X.6047.uned","control"
"1593","X-6047.HDM201","X.6047.HD01","treatment"
"1594","X-6047.HDM201","X.6047.uned","control"
"1595","X-6047.INC424","X.6047.IN24","treatment"
"1596","X-6047.INC424","X.6047.uned","control"
"1597","X-6047.LEE011","X.6047.LE11","treatment"
"1598","X-6047.LEE011","X.6047.uned","control"
"1599","X-6047.LEE011 + everolimus","X.6047.LE11.evus","treatment"
"1600","X-6047.LEE011 + everolimus","X.6047.uned","control"
"1601","X-6047.LFA102","X.6047.LF02","treatment"
"1602","X-6047.LFA102","X.6047.uned","control"
"1603","X-6047.LJM716","X.6047.LJ16","treatment"
"1604","X-6047.LJM716","X.6047.uned","control"
"1605","X-6047.LJM716 + trastuzumab","X.6047.LJ16.trab","treatment"
"1606","X-6047.LJM716 + trastuzumab","X.6047.uned","control"
"1607","X-6047.LKA136","X.6047.LK36","treatment"
"1608","X-6047.LKA136","X.6047.uned","control"
"1609","X-6047.LLM871","X.6047.LL71","treatment"
"1610","X-6047.LLM871","X.6047.uned","control"
"1611","X-6047.paclitaxel","X.6047.pael","treatment"
"1612","X-6047.paclitaxel","X.6047.uned","control"
"1613","X-6047.tamoxifen","X.6047.taen","treatment"
"1614","X-6047.tamoxifen","X.6047.uned","control"
"1615","X-6047.trastuzumab","X.6047.trab","treatment"
"1616","X-6047.trastuzumab","X.6047.uned","control"
