batch_id,batch
2829,X-007.LEE011 + everolimus
2830,X-007.LJM716
2831,X-007.LJM716 + trastuzumab
2832,X-007.LLM871
2833,X-007.trastuzumab
2834,X-010.BGJ398
2835,X-010.binimetinib
2836,X-010.BKM120
2837,X-010.BYL719
2838,X-010.BYL719 + HSP990
2839,X-010.BYL719 + LJM716
2840,X-010.CLR457
2841,X-010.everolimus
2842,X-010.figitumumab
2843,X-010.HDM201
2844,X-010.HSP990
2845,X-010.INC280
2846,X-010.INC280 + trastuzumab
2847,X-010.LEE011
2848,X-010.LEE011 + everolimus
2849,X-010.LJM716
2850,X-010.LJM716 + trastuzumab
2851,X-010.LLM871
2852,X-010.trastuzumab
2853,X-011.BGJ398
2854,X-011.binimetinib
2855,X-011.BKM120
2856,X-011.BYL719
2857,X-011.BYL719 + HSP990
2858,X-011.BYL719 + LJM716
2859,X-011.CLR457
2860,X-011.everolimus
2861,X-011.figitumumab
2862,X-011.HDM201
2863,X-011.HSP990
2864,X-011.INC280
2865,X-011.INC280 + trastuzumab
2866,X-011.LEE011
2867,X-011.LEE011 + everolimus
2868,X-011.LJM716
2869,X-011.LJM716 + trastuzumab
2870,X-011.LLM871
2871,X-011.trastuzumab
2872,X-015.BGJ398
2873,X-015.binimetinib
2874,X-015.BKM120
2875,X-015.BYL719
2876,X-015.BYL719 + HSP990
2877,X-015.BYL719 + LJM716
2878,X-015.CLR457
2879,X-015.everolimus
2880,X-015.figitumumab
2881,X-015.HDM201
2882,X-015.HSP990
2883,X-015.INC280
2884,X-015.INC280 + trastuzumab
2885,X-015.LEE011
2886,X-015.LEE011 + everolimus
2887,X-015.LJM716
2888,X-015.LJM716 + trastuzumab
2889,X-015.LLM871
2890,X-015.trastuzumab
2891,X-017.BGJ398
2892,X-017.binimetinib
2893,X-017.BKM120
2894,X-017.BYL719
2895,X-017.BYL719 + HSP990
2896,X-017.BYL719 + LJM716
2897,X-017.CLR457
2898,X-017.everolimus
2899,X-017.figitumumab
2900,X-017.HDM201
2901,X-017.HSP990
2902,X-017.INC280
2903,X-017.INC280 + trastuzumab
2904,X-017.LEE011
2905,X-017.LJM716
2906,X-017.LJM716 + trastuzumab
2907,X-017.LLM871
2908,X-017.trastuzumab
2909,X-020.BGJ398
2910,X-020.binimetinib
2911,X-020.BKM120
2912,X-020.BYL719
2913,X-020.BYL719 + HSP990
2914,X-020.BYL719 + LJM716
2915,X-020.CLR457
2916,X-020.everolimus
2917,X-020.figitumumab
2918,X-020.HDM201
2919,X-020.HSP990
2920,X-020.INC280
2921,X-020.INC280 + trastuzumab
2922,X-020.LEE011
2923,X-020.LEE011 + everolimus
2924,X-020.LJM716
2925,X-020.LJM716 + trastuzumab
2926,X-020.LLM871
2927,X-020.trastuzumab
2928,X-023.BYL719
2929,X-023.BYL719 + HSP990
2930,X-023.BYL719 + LJM716
2931,X-023.everolimus
2932,X-023.HSP990
2933,X-023.LEE011
2934,X-023.LEE011 + everolimus
2935,X-023.LJM716
2936,X-024.BYL719
2937,X-024.BYL719 + HSP990
2938,X-024.BYL719 + LJM716
2939,X-024.everolimus
2940,X-024.HSP990
2941,X-024.LEE011
2942,X-024.LEE011 + everolimus
2943,X-024.LJM716
2944,X-025.BGJ398
2945,X-025.binimetinib
2946,X-025.BKM120
2947,X-025.BYL719
2948,X-025.BYL719 + HSP990
2949,X-025.BYL719 + LJM716
2950,X-025.CLR457
2951,X-025.everolimus
2952,X-025.figitumumab
2953,X-025.HDM201
2954,X-025.HSP990
2955,X-025.INC280
2956,X-025.INC280 + trastuzumab
2957,X-025.LEE011
2958,X-025.LEE011 + everolimus
2959,X-025.LJM716
2960,X-025.LJM716 + trastuzumab
2961,X-025.trastuzumab
2962,X-027.BKM120
2963,X-027.BYL719
2964,X-027.BYL719 + HSP990
2965,X-027.CLR457
2966,X-027.figitumumab
2967,X-027.HDM201
2968,X-027.LEE011
2969,X-027.LJM716
2970,X-027.LLM871
2971,X-027.trastuzumab
2972,X-028.BGJ398
2973,X-028.binimetinib
2974,X-028.BKM120
2975,X-028.BYL719
2976,X-028.BYL719 + HSP990
2977,X-028.BYL719 + LJM716
2978,X-028.CLR457
2979,X-028.everolimus
2980,X-028.figitumumab
2981,X-028.HDM201
2982,X-028.HSP990
2983,X-028.INC280
2984,X-028.INC280 + trastuzumab
2985,X-028.LEE011
2986,X-028.LEE011 + everolimus
2987,X-028.LJM716
2988,X-028.LJM716 + trastuzumab
2989,X-028.LLM871
2990,X-028.trastuzumab
2991,X-029.BGJ398
2992,X-029.binimetinib
2993,X-029.BKM120
2994,X-029.BYL719
2995,X-029.BYL719 + HSP990
2996,X-029.BYL719 + LJM716
2997,X-029.CLR457
2998,X-029.everolimus
2999,X-029.figitumumab
3000,X-029.HDM201
3001,X-029.HSP990
3002,X-029.INC280
3003,X-029.INC280 + trastuzumab
3004,X-029.LEE011
3005,X-029.LJM716 + trastuzumab
3006,X-029.LLM871
3007,X-029.trastuzumab
3008,X-031.BGJ398
3009,X-031.binimetinib
3010,X-031.BKM120
3011,X-031.BYL719
3012,X-031.BYL719 + HSP990
3013,X-031.CLR457
3014,X-031.everolimus
3015,X-031.figitumumab
3016,X-031.HDM201
3017,X-031.HSP990
3018,X-031.INC280
3019,X-031.INC280 + trastuzumab
3020,X-031.LEE011
3021,X-031.LEE011 + everolimus
3022,X-031.LJM716
3023,X-031.LJM716 + trastuzumab
3024,X-031.LLM871
3025,X-031.trastuzumab
3026,X-034.BGJ398
3027,X-034.binimetinib
3028,X-034.BKM120
3029,X-034.BYL719
3030,X-034.BYL719 + HSP990
3031,X-034.BYL719 + LJM716
3032,X-034.CLR457
3033,X-034.everolimus
3034,X-034.figitumumab
3035,X-034.HDM201
3036,X-034.HSP990
3037,X-034.INC280
3038,X-034.INC280 + trastuzumab
3039,X-034.LEE011
3040,X-034.LEE011 + everolimus
3041,X-034.LJM716
3042,X-034.LJM716 + trastuzumab
3043,X-034.LLM871
3044,X-034.trastuzumab
3045,X-035.BGJ398
3046,X-035.binimetinib
3047,X-035.BKM120
3048,X-035.BYL719
3049,X-035.BYL719 + HSP990
3050,X-035.BYL719 + LJM716
3051,X-035.everolimus
3052,X-035.figitumumab
3053,X-035.HDM201
3054,X-035.HSP990
3055,X-035.INC280 + trastuzumab
3056,X-035.LEE011
3057,X-035.LEE011 + everolimus
3058,X-035.LJM716
3059,X-035.LJM716 + trastuzumab
3060,X-035.LLM871
3061,X-035.trastuzumab
3062,X-037.BGJ398
3063,X-037.binimetinib
3064,X-037.BKM120
3065,X-037.BYL719
3066,X-037.BYL719 + HSP990
3067,X-037.CLR457
3068,X-037.everolimus
3069,X-037.figitumumab
3070,X-037.HDM201
3071,X-037.HSP990
3072,X-037.INC280
3073,X-037.INC280 + trastuzumab
3074,X-037.LEE011
3075,X-037.LEE011 + everolimus
3076,X-037.LJM716
3077,X-037.LJM716 + trastuzumab
3078,X-037.LLM871
3079,X-037.trastuzumab
3080,X-038.BGJ398
3081,X-038.binimetinib
3082,X-038.BKM120
3083,X-038.BYL719
3084,X-038.BYL719 + HSP990
3085,X-038.BYL719 + LJM716
3086,X-038.CLR457
3087,X-038.everolimus
3088,X-038.figitumumab
3089,X-038.HDM201
3090,X-038.HSP990
3091,X-038.INC280
3092,X-038.INC280 + trastuzumab
3093,X-038.LEE011
3094,X-038.LEE011 + everolimus
3095,X-038.LJM716
3096,X-038.LJM716 + trastuzumab
3097,X-038.LLM871
3098,X-038.trastuzumab
3099,X-039.BYL719
3100,X-039.BYL719 + HSP990
3101,X-039.BYL719 + LJM716
3102,X-039.everolimus
3103,X-039.HSP990
3104,X-039.LEE011
3105,X-039.LEE011 + everolimus
3106,X-039.LJM716
3107,X-050.BYL719
3108,X-050.BYL719 + HSP990
3109,X-050.BYL719 + LJM716
3110,X-050.everolimus
3111,X-050.HSP990
3112,X-050.LEE011
3113,X-050.LEE011 + everolimus
3114,X-050.LJM716
3115,X-056.BGJ398
3116,X-056.binimetinib
3117,X-056.BKM120
3118,X-056.BYL719
3119,X-056.BYL719 + HSP990
3120,X-056.BYL719 + LJM716
3121,X-056.CLR457
3122,X-056.everolimus
3123,X-056.figitumumab
3124,X-056.HDM201
3125,X-056.HSP990
3126,X-056.INC280
3127,X-056.INC280 + trastuzumab
3128,X-056.LEE011
3129,X-056.LEE011 + everolimus
3130,X-056.LJM716
3131,X-056.LJM716 + trastuzumab
3132,X-056.LLM871
3133,X-056.trastuzumab
3134,X-057.BGJ398
3135,X-057.binimetinib
3136,X-057.BKM120
3137,X-057.BYL719
3138,X-057.BYL719 + HSP990
3139,X-057.BYL719 + LJM716
3140,X-057.CLR457
3141,X-057.everolimus
3142,X-057.figitumumab
3143,X-057.HDM201
3144,X-057.HSP990
3145,X-057.INC280
3146,X-057.INC280 + trastuzumab
3147,X-057.LEE011
3148,X-057.LEE011 + everolimus
3149,X-057.LJM716
3150,X-057.LJM716 + trastuzumab
3151,X-057.LLM871
3152,X-057.trastuzumab
3153,X-064.BGJ398
3154,X-064.binimetinib
3155,X-064.BKM120
3156,X-064.BYL719
3157,X-064.BYL719 + HSP990
3158,X-064.BYL719 + LJM716
3159,X-064.CLR457
3160,X-064.everolimus
3161,X-064.figitumumab
3162,X-064.HDM201
3163,X-064.HSP990
3164,X-064.INC280
3165,X-064.INC280 + trastuzumab
3166,X-064.LEE011
3167,X-064.LEE011 + everolimus
3168,X-064.LJM716
3169,X-064.LJM716 + trastuzumab
3170,X-064.LLM871
3171,X-064.trastuzumab
3172,X-065.BGJ398
3173,X-065.binimetinib
3174,X-065.BKM120
3175,X-065.BYL719
3176,X-065.BYL719 + HSP990
3177,X-065.BYL719 + LJM716
3178,X-065.CLR457
3179,X-065.everolimus
3180,X-065.figitumumab
3181,X-065.HDM201
3182,X-065.HSP990
3183,X-065.INC280
3184,X-065.INC280 + trastuzumab
3185,X-065.LEE011
3186,X-065.LEE011 + everolimus
3187,X-065.LJM716
3188,X-065.LJM716 + trastuzumab
3189,X-065.LLM871
3190,X-065.trastuzumab
3191,X-067.BGJ398
3192,X-067.binimetinib
3193,X-067.BKM120
3194,X-067.BYL719
3195,X-067.BYL719 + HSP990
3196,X-067.BYL719 + LJM716
3197,X-067.CLR457
3198,X-067.everolimus
3199,X-067.figitumumab
3200,X-067.HDM201
3201,X-067.HSP990
3202,X-067.INC280
3203,X-067.INC280 + trastuzumab
3204,X-067.LEE011
3205,X-067.LEE011 + everolimus
3206,X-067.LJM716
3207,X-067.LJM716 + trastuzumab
3208,X-067.LLM871
3209,X-067.trastuzumab
3210,X-074.BYL719
3211,X-074.BYL719 + HSP990
3212,X-074.BYL719 + LJM716
3213,X-074.everolimus
3214,X-074.HSP990
3215,X-074.LEE011
3216,X-074.LEE011 + everolimus
3217,X-074.LJM716
3218,X-075.BGJ398
3219,X-075.binimetinib
3220,X-075.BKM120
3221,X-075.BYL719
3222,X-075.BYL719 + HSP990
3223,X-075.BYL719 + LJM716
3224,X-075.CLR457
3225,X-075.everolimus
3226,X-075.figitumumab
3227,X-075.HDM201
3228,X-075.HSP990
3229,X-075.INC280
3230,X-075.INC280 + trastuzumab
3231,X-075.LEE011
3232,X-075.LEE011 + everolimus
3233,X-075.LJM716
3234,X-075.LJM716 + trastuzumab
3235,X-075.LLM871
3236,X-075.trastuzumab
3237,X-077.BGJ398
3238,X-077.binimetinib
3239,X-077.BKM120
3240,X-077.BYL719
3241,X-077.BYL719 + HSP990
3242,X-077.BYL719 + LJM716
3243,X-077.CLR457
3244,X-077.everolimus
3245,X-077.figitumumab
3246,X-077.HDM201
3247,X-077.HSP990
3248,X-077.INC280
3249,X-077.INC280 + trastuzumab
3250,X-077.LEE011
3251,X-077.LEE011 + everolimus
3252,X-077.LJM716
3253,X-077.LJM716 + trastuzumab
3254,X-077.trastuzumab
3255,X-078.BYL719
3256,X-078.BYL719 + HSP990
3257,X-078.BYL719 + LJM716
3258,X-078.everolimus
3259,X-078.HSP990
3260,X-078.LEE011
3261,X-078.LEE011 + everolimus
3262,X-078.LJM716
3263,X-084.BGJ398
3264,X-084.binimetinib
3265,X-084.BKM120
3266,X-084.BYL719
3267,X-084.BYL719 + HSP990
3268,X-084.BYL719 + LJM716
3269,X-084.CLR457
3270,X-084.everolimus
3271,X-084.figitumumab
3272,X-084.HDM201
3273,X-084.HSP990
3274,X-084.INC280
3275,X-084.INC280 + trastuzumab
3276,X-084.LEE011
3277,X-084.LEE011 + everolimus
3278,X-084.LJM716
3279,X-084.LJM716 + trastuzumab
3280,X-084.LLM871
3281,X-084.trastuzumab
3282,X-089.BGJ398
3283,X-089.binimetinib
3284,X-089.BKM120
3285,X-089.BYL719
3286,X-089.BYL719 + HSP990
3287,X-089.everolimus
3288,X-089.figitumumab
3289,X-089.HDM201
3290,X-089.HSP990
3291,X-089.LEE011
3292,X-089.LEE011 + everolimus
3293,X-089.LJM716
3294,X-089.LJM716 + trastuzumab
3295,X-089.LLM871
3296,X-089.trastuzumab
3297,X-090.BGJ398
3298,X-090.binimetinib
3299,X-090.BKM120
3300,X-090.BYL719
3301,X-090.BYL719 + HSP990
3302,X-090.BYL719 + LJM716
3303,X-090.CLR457
3304,X-090.everolimus
3305,X-090.figitumumab
3306,X-090.HDM201
3307,X-090.HSP990
3308,X-090.INC280
3309,X-090.INC280 + trastuzumab
3310,X-090.LEE011
3311,X-090.LEE011 + everolimus
3312,X-090.LJM716
3313,X-090.LJM716 + trastuzumab
3314,X-090.LLM871
3315,X-090.trastuzumab
3316,X-091.BGJ398
3317,X-091.binimetinib
3318,X-091.BKM120
3319,X-091.BYL719
3320,X-091.BYL719 + HSP990
3321,X-091.BYL719 + LJM716
3322,X-091.CLR457
3323,X-091.everolimus
3324,X-091.figitumumab
3325,X-091.HDM201
3326,X-091.HSP990
3327,X-091.INC280
3328,X-091.INC280 + trastuzumab
3329,X-091.LEE011
3330,X-091.LEE011 + everolimus
3331,X-091.LJM716
3332,X-091.LJM716 + trastuzumab
3333,X-091.LLM871
3334,X-091.trastuzumab
3335,X-096.BGJ398
3336,X-096.binimetinib
3337,X-096.BYL719
3338,X-096.BYL719 + HSP990
3339,X-096.BYL719 + LJM716
3340,X-096.CLR457
3341,X-096.everolimus
3342,X-096.figitumumab
3343,X-096.HDM201
3344,X-096.HSP990
3345,X-096.INC280
3346,X-096.INC280 + trastuzumab
3347,X-096.LEE011
3348,X-096.LEE011 + everolimus
3349,X-096.LJM716
3350,X-096.LJM716 + trastuzumab
3351,X-096.LLM871
3352,X-096.trastuzumab
3353,X-097.BGJ398
3354,X-097.binimetinib
3355,X-097.BKM120
3356,X-097.BYL719
3357,X-097.BYL719 + HSP990
3358,X-097.BYL719 + LJM716
3359,X-097.CLR457
3360,X-097.everolimus
3361,X-097.figitumumab
3362,X-097.HDM201
3363,X-097.HSP990
3364,X-097.INC280
3365,X-097.INC280 + trastuzumab
3366,X-097.LEE011
3367,X-097.LEE011 + everolimus
3368,X-097.LJM716
3369,X-097.LJM716 + trastuzumab
3370,X-097.LLM871
3371,X-097.trastuzumab
3372,X-098.BGJ398
3373,X-098.binimetinib
3374,X-098.BKM120
3375,X-098.BYL719
3376,X-098.BYL719 + HSP990
3377,X-098.BYL719 + LJM716
3378,X-098.CLR457
3379,X-098.everolimus
3380,X-098.figitumumab
3381,X-098.HDM201
3382,X-098.HSP990
3383,X-098.INC280
3384,X-098.INC280 + trastuzumab
3385,X-098.LEE011
3386,X-098.LEE011 + everolimus
3387,X-098.LJM716
3388,X-098.LJM716 + trastuzumab
3389,X-098.LLM871
3390,X-098.trastuzumab
3391,X-099.BGJ398
3392,X-099.binimetinib
3393,X-099.BYL719 + HSP990
3394,X-099.BYL719 + LJM716
3395,X-099.CLR457
3396,X-099.figitumumab
3397,X-099.HDM201
3398,X-099.HSP990
3399,X-099.INC280
3400,X-099.INC280 + trastuzumab
3401,X-099.LEE011
3402,X-099.LEE011 + everolimus
3403,X-099.LJM716
3404,X-099.LJM716 + trastuzumab
3405,X-099.LLM871
3406,X-099.trastuzumab
3407,X-101.BYL719
3408,X-101.BYL719 + HSP990
3409,X-101.BYL719 + LJM716
3410,X-101.everolimus
3411,X-101.HSP990
3412,X-101.LEE011
3413,X-101.LEE011 + everolimus
3414,X-101.LJM716
3415,X-102.BGJ398
3416,X-102.BKM120
3417,X-102.BYL719
3418,X-102.BYL719 + HSP990
3419,X-102.BYL719 + LJM716
3420,X-102.CLR457
3421,X-102.HSP990
3422,X-102.INC280
3423,X-102.INC280 + trastuzumab
3424,X-102.LEE011
3425,X-102.LJM716
3426,X-102.LJM716 + trastuzumab
3427,X-102.LLM871
3428,X-105.BYL719
3429,X-105.BYL719 + HSP990
3430,X-105.BYL719 + LJM716
3431,X-105.everolimus
3432,X-105.HSP990
3433,X-105.LEE011
3434,X-105.LEE011 + everolimus
3435,X-105.LJM716
3436,X-114.binimetinib
3437,X-114.BKM120
3438,X-114.BYL719
3439,X-114.BYL719 + HSP990
3440,X-114.BYL719 + LJM716
3441,X-114.CLR457
3442,X-114.everolimus
3443,X-114.HDM201
3444,X-114.HSP990
3445,X-114.INC280
3446,X-114.INC280 + trastuzumab
3447,X-114.LEE011
3448,X-114.LEE011 + everolimus
3449,X-114.LJM716
3450,X-114.LJM716 + trastuzumab
3451,X-114.LLM871
3452,X-118.BGJ398
3453,X-118.binimetinib
3454,X-118.BKM120
3455,X-118.BYL719
3456,X-118.BYL719 + HSP990
3457,X-118.BYL719 + LJM716
3458,X-118.CLR457
3459,X-118.everolimus
3460,X-118.figitumumab
3461,X-118.HDM201
3462,X-118.HSP990
3463,X-118.INC280
3464,X-118.INC280 + trastuzumab
3465,X-118.LEE011
3466,X-118.LEE011 + everolimus
3467,X-118.LJM716
3468,X-118.LJM716 + trastuzumab
3469,X-118.LLM871
3470,X-118.trastuzumab
3471,X-119.BGJ398
3472,X-119.binimetinib
3473,X-119.BKM120
3474,X-119.BYL719
3475,X-119.BYL719 + HSP990
3476,X-119.BYL719 + LJM716
3477,X-119.CLR457
3478,X-119.everolimus
3479,X-119.figitumumab
3480,X-119.HDM201
3481,X-119.HSP990
3482,X-119.INC280
3483,X-119.INC280 + trastuzumab
3484,X-119.LEE011
3485,X-119.LEE011 + everolimus
3486,X-119.LJM716
3487,X-119.LJM716 + trastuzumab
3488,X-119.LLM871
3489,X-119.trastuzumab
3490,X-127.BGJ398
3491,X-127.binimetinib
3492,X-127.BKM120
3493,X-127.BYL719
3494,X-127.BYL719 + HSP990
3495,X-127.BYL719 + LJM716
3496,X-127.CLR457
3497,X-127.everolimus
3498,X-127.figitumumab
3499,X-127.HDM201
3500,X-127.HSP990
3501,X-127.INC280
3502,X-127.INC280 + trastuzumab
3503,X-127.LEE011
3504,X-127.LEE011 + everolimus
3505,X-127.LJM716
3506,X-127.LJM716 + trastuzumab
3507,X-127.LLM871
3508,X-127.trastuzumab
3509,X-128.BGJ398
3510,X-128.binimetinib
3511,X-128.BKM120
3512,X-128.BYL719
3513,X-128.BYL719 + HSP990
3514,X-128.BYL719 + LJM716
3515,X-128.CLR457
3516,X-128.everolimus
3517,X-128.figitumumab
3518,X-128.HDM201
3519,X-128.HSP990
3520,X-128.INC280
3521,X-128.INC280 + trastuzumab
3522,X-128.LEE011
3523,X-128.LEE011 + everolimus
3524,X-128.LJM716
3525,X-128.LJM716 + trastuzumab
3526,X-128.LLM871
3527,X-128.trastuzumab
3528,X-129.BGJ398
3529,X-129.binimetinib
3530,X-129.BKM120
3531,X-129.BYL719
3532,X-129.BYL719 + HSP990
3533,X-129.BYL719 + LJM716
3534,X-129.CLR457
3535,X-129.everolimus
3536,X-129.figitumumab
3537,X-129.HDM201
3538,X-129.HSP990
3539,X-129.INC280
3540,X-129.INC280 + trastuzumab
3541,X-129.LEE011
3542,X-129.LEE011 + everolimus
3543,X-129.LJM716
3544,X-129.LJM716 + trastuzumab
3545,X-129.LLM871
3546,X-129.trastuzumab
3547,X-131.BGJ398
3548,X-131.binimetinib
3549,X-131.BKM120
3550,X-131.BYL719
3551,X-131.BYL719 + HSP990
3552,X-131.BYL719 + LJM716
3553,X-131.CLR457
3554,X-131.everolimus
3555,X-131.figitumumab
3556,X-131.HDM201
3557,X-131.HSP990
3558,X-131.INC280
3559,X-131.INC280 + trastuzumab
3560,X-131.LEE011
3561,X-131.LEE011 + everolimus
3562,X-131.LJM716
3563,X-131.LJM716 + trastuzumab
3564,X-131.LLM871
3565,X-131.trastuzumab
3566,X-135.BYL719
3567,X-135.BYL719 + HSP990
3568,X-135.BYL719 + LJM716
3569,X-135.everolimus
3570,X-135.HSP990
3571,X-135.LEE011
3572,X-135.LEE011 + everolimus
3573,X-135.LJM716
3574,X-136.BYL719
3575,X-136.BYL719 + HSP990
3576,X-136.BYL719 + LJM716
3577,X-136.everolimus
3578,X-136.HSP990
3579,X-136.LEE011
3580,X-136.LEE011 + everolimus
3581,X-136.LJM716
3582,X-137.BYL719
3583,X-137.BYL719 + HSP990
3584,X-137.BYL719 + LJM716
3585,X-137.everolimus
3586,X-137.HSP990
3587,X-137.LEE011
3588,X-137.LEE011 + everolimus
3589,X-137.LJM716
3590,X-138.BGJ398
3591,X-138.binimetinib
3592,X-138.BKM120
3593,X-138.BYL719
3594,X-138.BYL719 + HSP990
3595,X-138.BYL719 + LJM716
3596,X-138.CLR457
3597,X-138.everolimus
3598,X-138.figitumumab
3599,X-138.HDM201
3600,X-138.HSP990
3601,X-138.INC280
3602,X-138.INC280 + trastuzumab
3603,X-138.LEE011
3604,X-138.LEE011 + everolimus
3605,X-138.LJM716
3606,X-138.LJM716 + trastuzumab
3607,X-138.LLM871
3608,X-138.trastuzumab
3609,X-141.BYL719
3610,X-141.BYL719 + HSP990
3611,X-141.BYL719 + LJM716
3612,X-141.everolimus
3613,X-141.HSP990
3614,X-141.LEE011
3615,X-141.LEE011 + everolimus
3616,X-141.LJM716
3617,X-142.BYL719
3618,X-142.BYL719 + HSP990
3619,X-142.BYL719 + LJM716
3620,X-142.everolimus
3621,X-142.HSP990
3622,X-142.LEE011
3623,X-142.LJM716
3624,X-144.BYL719 + HSP990
3625,X-144.BYL719 + LJM716
3626,X-144.everolimus
3627,X-144.HSP990
3628,X-144.LEE011
3629,X-144.LEE011 + everolimus
3630,X-144.LJM716
3631,X-146.BYL719
3632,X-146.BYL719 + HSP990
3633,X-146.BYL719 + LJM716
3634,X-146.HSP990
3635,X-146.LEE011
3636,X-146.LEE011 + everolimus
3637,X-146.LJM716
3638,X-154.BGJ398
3639,X-154.binimetinib
3640,X-154.BKM120
3641,X-154.BYL719
3642,X-154.BYL719 + HSP990
3643,X-154.BYL719 + LJM716
3644,X-154.CLR457
3645,X-154.everolimus
3646,X-154.figitumumab
3647,X-154.HDM201
3648,X-154.HSP990
3649,X-154.INC280
3650,X-154.INC280 + trastuzumab
3651,X-154.LEE011
3652,X-154.LEE011 + everolimus
3653,X-154.LJM716
3654,X-154.LJM716 + trastuzumab
3655,X-154.trastuzumab
3656,X-158.BGJ398
3657,X-158.binimetinib
3658,X-158.BKM120
3659,X-158.BYL719
3660,X-158.BYL719 + HSP990
3661,X-158.CLR457
3662,X-158.everolimus
3663,X-158.figitumumab
3664,X-158.HDM201
3665,X-158.HSP990
3666,X-158.INC280
3667,X-158.INC280 + trastuzumab
3668,X-158.LEE011
3669,X-158.LEE011 + everolimus
3670,X-158.LJM716
3671,X-158.LJM716 + trastuzumab
3672,X-158.LLM871
3673,X-158.trastuzumab
3674,X-160.BGJ398
3675,X-160.binimetinib
3676,X-160.BKM120
3677,X-160.BYL719
3678,X-160.BYL719 + HSP990
3679,X-160.BYL719 + LJM716
3680,X-160.CLR457
3681,X-160.everolimus
3682,X-160.figitumumab
3683,X-160.HDM201
3684,X-160.HSP990
3685,X-160.INC280
3686,X-160.INC280 + trastuzumab
3687,X-160.LEE011
3688,X-160.LEE011 + everolimus
3689,X-160.LJM716
3690,X-160.LJM716 + trastuzumab
3691,X-160.LLM871
3692,X-161.BGJ398
3693,X-161.binimetinib
3694,X-161.BKM120
3695,X-161.BYL719
3696,X-161.BYL719 + HSP990
3697,X-161.BYL719 + LJM716
3698,X-161.CLR457
3699,X-161.everolimus
3700,X-161.figitumumab
3701,X-161.HDM201
3702,X-161.HSP990
3703,X-161.INC280
3704,X-161.INC280 + trastuzumab
3705,X-161.LEE011
3706,X-161.LEE011 + everolimus
3707,X-161.LJM716
3708,X-161.LJM716 + trastuzumab
3709,X-161.LLM871
3710,X-161.trastuzumab
3711,X-162.BYL719
3712,X-162.BYL719 + HSP990
3713,X-162.BYL719 + LJM716
3714,X-162.everolimus
3715,X-162.HSP990
3716,X-162.LEE011
3717,X-162.LEE011 + everolimus
3718,X-165.BGJ398
3719,X-165.binimetinib
3720,X-165.BKM120
3721,X-165.BYL719
3722,X-165.BYL719 + HSP990
3723,X-165.BYL719 + LJM716
3724,X-165.everolimus
3725,X-165.HDM201
3726,X-165.HSP990
3727,X-165.INC280
3728,X-165.INC280 + trastuzumab
3729,X-165.LEE011 + everolimus
3730,X-165.LJM716
3731,X-165.LJM716 + trastuzumab
3732,X-166.BGJ398
3733,X-166.binimetinib
3734,X-166.BKM120
3735,X-166.BYL719
3736,X-166.BYL719 + HSP990
3737,X-166.BYL719 + LJM716
3738,X-166.CLR457
3739,X-166.everolimus
3740,X-166.figitumumab
3741,X-166.HDM201
3742,X-166.HSP990
3743,X-166.INC280
3744,X-166.INC280 + trastuzumab
3745,X-166.LEE011
3746,X-166.LEE011 + everolimus
3747,X-166.LJM716
3748,X-166.LJM716 + trastuzumab
3749,X-166.LLM871
3750,X-166.trastuzumab
3751,X-169.BYL719
3752,X-169.BYL719 + HSP990
3753,X-169.BYL719 + LJM716
3754,X-169.everolimus
3755,X-169.HSP990
3756,X-169.LEE011 + everolimus
3757,X-169.LJM716
3758,X-171.BGJ398
3759,X-171.binimetinib
3760,X-171.BKM120
3761,X-171.BYL719
3762,X-171.BYL719 + HSP990
3763,X-171.BYL719 + LJM716
3764,X-171.CLR457
3765,X-171.everolimus
3766,X-171.figitumumab
3767,X-171.HDM201
3768,X-171.HSP990
3769,X-171.INC280
3770,X-171.LEE011
3771,X-171.LEE011 + everolimus
3772,X-171.LJM716
3773,X-171.LJM716 + trastuzumab
3774,X-171.LLM871
3775,X-171.trastuzumab
3776,X-177.BYL719 + HSP990
3777,X-177.BYL719 + LJM716
3778,X-177.everolimus
3779,X-177.HSP990
3780,X-177.LEE011
3781,X-177.LEE011 + everolimus
3782,X-177.LJM716
3783,X-0991.abraxane
3784,X-0991.binimetinib
3785,X-0991.binimetinib-3.5mpk
3786,X-0991.BKM120 + binimetinib
3787,X-0991.BKM120 + LDE225
3788,X-0991.BYL719
3789,X-0991.BYL719 + LJM716
3790,X-0991.CLR457
3791,X-0991.figitumumab
3792,X-0991.figitumumab + binimetinib
3793,X-0991.gemcitabine-50mpk
3794,X-0991.HDM201
3795,X-0991.INC424
3796,X-0991.INC424 + binimetinib
3797,X-0991.LEE011
3798,X-0991.LKA136
3799,X-0991.trametinib
3800,X-1199.abraxane
3801,X-1199.binimetinib
3802,X-1199.binimetinib-3.5mpk
3803,X-1199.BKM120
3804,X-1199.BKM120 + binimetinib
3805,X-1199.BKM120 + LDE225
3806,X-1199.BYL719
3807,X-1199.BYL719 + LJM716
3808,X-1199.CLR457
3809,X-1199.figitumumab
3810,X-1199.figitumumab + binimetinib
3811,X-1199.gemcitabine-50mpk
3812,X-1199.INC424
3813,X-1199.INC424 + binimetinib
3814,X-1199.LEE011
3815,X-1199.LKA136
3816,X-1199.trametinib
3817,X-1199.WNT974
3818,X-1289.abraxane
3819,X-1289.binimetinib-3.5mpk
3820,X-1289.BKM120
3821,X-1289.BYL719
3822,X-1289.BYL719 + LJM716
